Fecha,Temp_Ventila_C,Salinidad_psu,Actividad_Agua_aw,Radiacion_Infrarroja_W_m2
2025-09-25 00:00:00+00:00,2.407262260738414,34.52609147546097,0.9817011715180057,320.37349544330596
2025-09-26 00:00:00+00:00,2.4111126413730335,34.525455486472225,0.9817015085921698,320.39140222243043
2025-09-27 00:00:00+00:00,2.4018990183675326,34.525918046245394,0.9817012634354899,320.3485541221739
2025-09-28 00:00:00+00:00,2.39314104574415,34.526784273305395,0.9817008043351482,320.3078290156166
2025-09-29 00:00:00+00:00,2.397269002109479,34.52627722305233,0.9817010730717822,320.3270237805371
2025-09-30 00:00:00+00:00,2.4011535673662325,34.52547478534808,0.9817014983637655,320.34508757837966
2025-10-01 00:00:00+00:00,2.397475497900152,34.5263937885318,0.9817010112920781,320.3279839970059
2025-10-02 00:00:00+00:00,2.3562249221860267,34.53076191921941,0.9816986961828137,320.1362094679948
2025-10-03 00:00:00+00:00,2.3775058748872877,34.52906260757323,0.9816995968179862,320.2351341719609
2025-10-04 00:00:00+00:00,2.376323475797153,34.52881651166796,0.9816997272488159,320.2296371774929
2025-10-05 00:00:00+00:00,2.3724482009629964,34.52894761483101,0.9816996577641396,320.211621451704
2025-10-06 00:00:00+00:00,2.374454448986632,34.529306919850086,0.9816994673324795,320.2209481828467
2025-10-07 00:00:00+00:00,2.372047367368397,34.529891489734304,0.9816991575104408,320.2097580638602
2025-10-08 00:00:00+00:00,2.3813434785334904,34.52884775210211,0.9816997106913858,320.25297574738084
2025-10-09 00:00:00+00:00,2.394402068316704,34.526783804574556,0.9817008045835754,320.3136926081388
2025-10-10 00:00:00+00:00,2.405670899315688,34.524986231955054,0.9817017572970638,320.3660947948759
2025-10-11 00:00:00+00:00,2.4002561275866268,34.52517545361144,0.9817016570095859,320.34091428399717
2025-10-12 00:00:00+00:00,2.407086409495339,34.524420502700686,0.9817020571335686,320.37267763835257
2025-10-13 00:00:00+00:00,2.3938966288034895,34.526426114327684,0.9817009941594064,320.3113423698441
2025-10-14 00:00:00+00:00,2.3996104511858762,34.52571153343189,0.9817013728872811,320.3379117704891
2025-10-15 00:00:00+00:00,2.399940421938423,34.52555780369481,0.9817014543640418,320.3394461922799
